"","genes","PPEE","PPDE","PostFC","RealFC","Direction","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"69","gene-ACX60_RS00345_fahA",0.0875655427502492,0.912434457249751,2.58228742717576,2.58242567137105,"D Over L",2200.24789224361,571.051862057561,15166.0905792292,12296.6847018098,19130.611667866,14894.7283778062
"70","gene-ACX60_RS00350_ACX60_RS00350",NA,NA,3.40655816944806,3.40702553804805,"D Over L",545.751436304378,290.13945594666,7233.79686598652,5657.55788188721,12506.4815774114,9329.66502785665
"71","gene-ACX60_RS00355_ACX60_RS00355",1,1.28383845974769e-17,1.11174698256426,1.11388187430821,"D Over L",30.7360012204389,24.6054662286921,26.6601850097783,29.1555130109525,35.0340484849104,27.1540092976667
"72","gene-ACX60_RS00360_zigA",0.988088559243911,0.0119114407560885,0.924896372898441,0.923734202004548,"D Over L",40.481562583017,35.8829715835092,24.8828393424598,23.6020819612473,39.7501703963406,30.1711214418519
"73","gene-ACX60_RS00365_ACX60_RS00365",0.842506139206003,0.157493860793997,0.79119549279911,0.790967831265464,"D Over L",575.737778958464,363.955854632737,497.656786849195,419.284044252745,319.348826573991,398.258803032445
"74","gene-ACX60_RS00370_hutC",0.947712086651607,0.0522879133483927,1.20836908783536,1.21004573194782,"D Over L",116.197077784586,35.8829715835092,42.6562960156453,62.4760993091839,90.9537797204404,82.2163059290464
"75","gene-ACX60_RS00375_ACX60_RS00375",0.925455500546749,0.0745444994532512,1.41000093393438,1.41867340764359,"D Over L",34.4842940521997,23.5802384691632,15.996111005867,26.3787974860999,35.7077801865433,42.993848054639
"76","gene-ACX60_RS00380_hutU",0.975547310407415,0.0244526895925852,2.13964161897315,2.13975304404298,"D Over L",8168.27973897321,3932.77368555261,3927.93392477401,2343.54790297561,19088.8403023647,12865.7204608417
"77","gene-ACX60_RS00385_hutH",0.904623633967944,0.0953763660320558,2.70270097871061,2.70298954860347,"D Over L",3516.64833475802,2637.91102526769,3092.58146113428,1746.5540651323,13444.3161060844,9804.10591252977
"78","gene-ACX60_RS00390_ACX60_RS00390",0.839934472892582,0.160065527107418,2.84351607613372,2.84420841883682,"D Over L",1311.90249111629,1224.12194487743,1636.93535960039,734.441256323517,6469.17179907902,4665.20965294635
"79","gene-ACX60_RS00395_hutI",0.823292994254296,0.176707005745704,3.08891677139093,3.08970543657917,"D Over L",1225.69175598579,1192.33988433204,1732.91202563559,926.034627538348,7283.03969465156,4616.18158060334
"80","gene-ACX60_RS00400_hutG",0.779331697196804,0.220668302803196,3.2495781582422,3.25162889995848,"D Over L",510.517483685826,433.671342280697,774.92271095089,273.506479197983,3233.91216783788,2082.56165752383
"81","gene-ACX60_RS00405_ACX60_RS00405",0.384488245409012,0.615511754590988,1.5636742342556,1.56660979768796,"D Over L",91.4583450949644,104.573231471941,104.863394371795,131.893987430499,207.509364102931,131.998656308102
"82","gene-ACX60_RS00410_ACX60_RS00410",0.558623593642472,0.441376406357528,1.3242362060201,1.32631276633959,"D Over L",57.7237096091169,89.1948150790087,97.7540117025205,108.291905469252,121.945437995553,94.2847545057872
"83","gene-ACX60_RS00415_murI",0.909302069192908,0.0906979308070916,1.12910531295974,1.12952031961408,"D Over L",112.448784952825,167.1121248032,207.949443076271,173.544720303289,202.119510489867,174.992504362741
"84","gene-ACX60_RS00420_ACX60_RS00420",0.999999999999945,5.50277363703294e-14,0.712653366898455,0.71116289242131,"D Over L",97.4556136257817,108.674142510057,95.9766660352019,80.5247502207259,62.6570482518589,71.6564134243983
"85","gene-ACX60_RS00425_ACX60_RS00425",0.976731093301113,0.0232689066988874,1.19865775541361,1.19869380852651,"D Over L",431.803334218848,1343.04836498277,6860.55427584962,3583.3513848223,3560.67204312983,3207.19020926886
"86","gene-ACX60_RS00430_ACX60_RS00430",0.996301044378154,0.00369895562184566,0.898212377929626,0.89150726908782,"D Over L",8.99590279622601,4.10091103811534,10.6640740039113,2.77671552485262,10.1059755244934,8.29705839650927
"87","gene-ACX60_RS00440_glmS",0.98855072026813,0.0114492797318699,1.1208885803762,1.12089806274977,"D Over L",3567.62511726996,5971.95169925547,10440.1284498292,8995.16994276006,6205.74270374057,7194.30390780959
"88","gene-ACX60_RS00445_glmU",0.966411298868524,0.0335887011314759,1.13903175571779,1.13906819308644,"D Over L",1416.10503183924,1623.96077109368,2939.72973374489,2382.42192032355,2203.10266433956,2225.87448437262
"89","gene-ACX60_RS00450_ACX60_RS00450",0.97568860903152,0.0243113909684797,0.8983505641286,0.898213637971688,"D Over L",270.626742453132,437.772253318813,455.00049083355,342.924367319298,361.12019207523,340.933672292926
"90","gene-ACX60_RS00455_thiL",0.925565220069054,0.0744347799309465,1.15386976033527,1.15418940276945,"D Over L",267.628108187724,191.717591031892,295.03938077488,216.583810938504,345.624362937673,308.499716742936
"91","gene-ACX60_RS00460_nusB",0.980544664747822,0.0194553352521776,1.09316575274823,1.09323906072592,"D Over L",854.61076564147,550.547306866985,586.524070215123,678.906945826465,740.431140094548,758.049426226529
"92","gene-ACX60_RS00465_ribE",0.859859295227176,0.140140704772824,0.846872217528183,0.846809152188229,"D Over L",1481.32532711188,1101.09461373397,1222.81381911517,1207.87125331089,935.813333568086,1078.61759154621
"93","gene-ACX60_RS00470_ACX60_RS00470",0.988928810485465,0.0110711895145351,1.0462420050595,1.04625346472114,"D Over L",2535.34527140303,1735.71059688232,2052.83424575293,2378.25684703627,2114.84381142565,2123.29267147033
"94","gene-ACX60_RS00475_ACX60_RS00475",0.983040364082955,0.0169596359170449,1.02787447324163,1.02788360120245,"D Over L",1481.32532711188,1610.6328102198,1693.81042095458,1635.48544413819,1700.49881492142,1583.22959766118
"95","gene-ACX60_RS00480_serB",0.0861719670846963,0.913828032915304,1.22852659615552,1.22864930735032,"D Over L",1081.00765267983,925.780666854538,911.778327334418,1202.31782226118,1242.36125781105,1141.22266853805
"96","gene-ACX60_RS00485_ACX60_RS00485",0.571708093719676,0.428291906280324,0.510279209793018,0.510211378560906,"D Over L",5513.73875552019,3753.35882763507,2047.50220875097,1974.24473817021,1703.19374172795,2095.38438413661
"97","gene-ACX60_RS00490_ACX60_RS00490",0.957476396267054,0.0425236037329463,0.880950056277407,0.88090911286021,"D Over L",1508.31303550056,1477.35320148105,1571.1735699096,1703.51497449708,994.427991610148,1316.21517290079
"98","gene-ACX60_RS00495_dtd",0.000290797941449927,0.99970920205855,1.83692733626746,1.84177194019404,"D Over L",105.701857855656,77.9173097241915,87.0899376986092,137.447418480205,196.729656876804,164.432611858093
"99","gene-ACX60_RS00500_ACX60_RS00500",1,3.28559702539054e-18,0.999129762387307,0.999128066354695,"D Over L",281.121962382063,263.483534198911,259.492467428509,248.516039474309,273.535070862954,281.345707445269
"100","gene-ACX60_RS00505_ACX60_RS00505",1,1.83839783912231e-17,1.19791792120512,1.20096598453515,"D Over L",38.9822454503127,30.7568327858651,31.992222011734,38.8740173479367,35.0340484849104,48.273794306963
"101","gene-ACX60_RS00510_pncB",0.405019745060752,0.594980254939248,1.22244431963638,1.22256172559787,"D Over L",793.888421766945,1046.75754247894,1128.61449874728,1135.67664966472,1305.69203776454,1188.74218480896
"102","gene-ACX60_RS00515_ACX60_RS00515",0.214370920444774,0.785629079555226,1.34273752523745,1.34324988804502,"D Over L",260.131522524202,413.166787090121,375.019935804215,469.264923700092,499.908922611606,438.989816978945
"103","gene-ACX60_RS00520_asd",0.905508784765491,0.094491215234509,0.906694633268673,0.906616729103955,"D Over L",598.977194515381,687.927826643849,590.07876154976,580.333544694197,538.31162960468,583.056921863788
"104","gene-ACX60_RS00525_ACX60_RS00525",0.816377833863866,0.183622166136134,0.761230015843415,0.761175261293589,"D Over L",1865.15051308419,2544.61529915057,2424.29949022251,2107.52708336314,1454.58674382541,1639.80045036465
"105","gene-ACX60_RS00530_phoR",0.951961959687239,0.0480380403127611,0.776841010826368,0.776645182474875,"D Over L",919.081402347757,402.914509494832,463.887219170143,433.167621877008,501.256386014871,452.566821627778
"106","gene-ACX60_RS00535_phoB",0.940660271686333,0.0593397283136669,0.395598903456087,0.395390663568571,"D Over L",3299.24735051589,613.086200198244,636.289748900042,576.168471406918,646.782433567576,575.514141503325
"107","gene-ACX60_RS00540_ACX60_RS00540",0.884711182793835,0.115288817206165,1.25803070669008,1.25919923756884,"D Over L",129.690931978925,109.699370269585,106.640740039113,145.777565054762,167.75919370659,122.1930418395
"108","gene-ACX60_RS00545_ACX60_RS00545",0.9801873384739,0.0198126615261001,0.969547339649109,0.969504920627078,"D Over L",428.80469995344,356.779260316035,339.473022457844,333.205862982314,414.344996504228,343.196506401065
"109","gene-ACX60_RS00550_ACX60_RS00550",0.980812232691786,0.0191877673082138,1.00623698207192,1.00624352570088,"D Over L",395.819723033944,570.026634298033,527.871663193611,548.401316158392,462.853679021797,491.789279502186
"110","gene-ACX60_RS00555_ACX60_RS00555",0.691015990414716,0.308984009585285,0.762810002645064,0.762689551559821,"D Over L",1122.98853239555,960.638410678519,1002.42295636766,1077.36562364282,554.48119044387,721.844080496307
"111","gene-ACX60_RS00560_ACX60_RS00560",NA,NA,0.660454062743934,0.660271122278985,"D Over L",1158.2224850141,1012.92502641449,737.5984519372,735.829614085944,588.841507227147,595.879648476575
"112","gene-ACX60_RS00565_ACX60_RS00565",0.474445287932712,0.525554712067288,0.532259770388659,0.53193825110356,"D Over L",1135.73272802353,710.482837353483,433.672342825727,542.847885108687,314.63270466256,355.264954977806
"113","gene-ACX60_RS00570_ACX60_RS00570",0.871187471170105,0.128812528829895,0.855927200748123,0.855769666853605,"D Over L",593.729584550916,471.604769383264,367.910553134941,451.21627278855,379.310948019318,395.995968924306
"114","gene-ACX60_RS00575_gshA",0.978405240445647,0.0215947595543533,1.05919956283141,1.05923071274621,"D Over L",1018.03633310624,913.477933740192,1046.85659805063,1053.76354168157,1025.41964988526,1075.60047940202
"115","gene-ACX60_RS00580_ACX60_RS00580",0.9701513150909,0.0298486849090998,0.945834713867855,0.945762854008535,"D Over L",470.035921102809,355.754032556506,355.469133463711,363.749733755693,328.781070396851,424.658534294065
"116","gene-ACX60_RS00585_ACX60_RS00585",0.971049752709066,0.0289502472909345,1.1432546382797,1.14339027822632,"D Over L",709.17700376915,396.763142937659,549.199811201433,534.517738534129,710.786945222701,647.170554927723
"117","gene-ACX60_RS00590_ACX60_RS00590",0.989636832270809,0.0103631677291913,0.945990281261202,0.945317535120955,"D Over L",51.3516117951234,45.1100214192688,29.3262035107561,37.4856595855103,35.0340484849104,46.3880992168473
"118","gene-ACX60_RS00605_ACX60_RS00605",0.794545201522261,0.205454798477739,1.28505361666449,1.28543105714539,"D Over L",230.894838436467,407.015420532948,545.645119866796,422.060759777598,590.188970630413,509.137674331251
"119","gene-ACX60_RS00610_ACX60_RS00610",0.948716198801731,0.0512838011982695,1.00424105292193,1.00426651591688,"D Over L",38.2325868839605,117.901192345816,104.863394371795,76.359676933447,92.974974825339,92.7761984336946
"120","gene-ACX60_RS00615_ACX60_RS00615",0.956604558301797,0.0433954416982032,1.12932827109405,1.13278432228172,"D Over L",11.2448784952825,15.3784163929325,31.992222011734,24.9904397236736,19.5382193473539,21.8740630453426
"121","gene-ACX60_RS00630_ACX60_RS00630",0.941852174135083,0.0581478258649169,1.07525306810433,1.0759250507649,"D Over L",43.4801968484257,50.2361602169129,81.7579006966535,52.7575949721997,73.4367554779852,62.6050769918427
"122","gene-ACX60_RS00635_ACX60_RS00635",0.867468170548152,0.132531829451848,1.3300967643047,1.33887119762876,"D Over L",20.9904398578607,11.2775053548172,26.6601850097783,9.71850433698416,26.9492680653157,42.2395700185927
"123","gene-ACX60_RS00640_ACX60_RS00640",NA,NA,1.405361880114,1.40595178584876,"D Over L",287.11923091288,364.981082392265,424.785614489135,433.167621877008,574.019409791224,506.874840223112
"124","gene-ACX60_RS00645_ACX60_RS00645",0.99102410215518,0.00897589784482031,1.14413460039252,1.14451614747445,"D Over L",210.654057144959,214.272601741527,167.070492727944,229.079030800341,210.878022611095,237.597581354584
"125","gene-ACX60_RS00650_parE",0.945408039080321,0.0545919609196787,1.17868340045672,1.17877157624999,"D Over L",692.684515309402,1155.431684989,1327.67721348696,1375.86254256447,1211.36959953594,1156.30822925897
"126","gene-ACX60_RS00655_ACX60_RS00655",0.847697934054765,0.152302065945235,1.22741958239356,1.22976646913014,"D Over L",39.7319040166649,41.0091103811534,71.0938266927422,55.5343104970524,76.1316822845168,55.0622966313797
"127","gene-ACX60_RS00660_alc",1,8.30724121584594e-18,1.10760048028837,1.10827053157997,"D Over L",82.4624422987384,89.1948150790087,79.980555029335,104.126832181973,90.2800480188075,84.4791400371853
"128","gene-ACX60_RS00665_hpxO",1,1.17623362806562e-17,1.06899234433927,1.07049987464504,"D Over L",26.2380498223258,27.6811495072786,17.7734566731855,22.2137241988209,29.6441948718472,24.8911751895278
"129","gene-ACX60_RS00670_ACX60_RS00670",0.471376993169444,0.528623006830556,2.10664970877976,2.10866465704119,"D Over L",370.331331777971,252.206028844094,238.164319420686,308.215423258641,803.76192004804,702.987129595149
"130","gene-ACX60_RS00675_ACX60_RS00675",NA,NA,0.741753639858494,0.740895404754685,"D Over L",170.172494561942,160.960758246027,140.410307718166,137.447418480205,94.9961699302377,116.913095587176
"131","gene-ACX60_RS00680_uraH",1,2.0528711238616e-16,0.64989230487888,0.642980448695832,"D Over L",24.7387326896215,29.7316050263362,24.8828393424598,13.8835776242631,17.5170242424552,19.6112289372037
"132","gene-ACX60_RS00685_uraD",1,1.53383473501424e-17,0.850750913906476,0.846439703846504,"D Over L",16.4924884597477,16.4036441524614,21.3281480078227,13.8835776242631,16.1695608391894,15.8398387569722
"133","gene-ACX60_RS00690_puuE",1,1.49999396122869e-16,1.25921695299984,1.26187900853934,"D Over L",43.4801968484257,45.1100214192688,63.984444023468,70.8062458837418,60.6358531469602,61.0965209197501
"134","gene-ACX60_RS00695_ACX60_RS00695",0.993344654587979,0.00665534541202088,1.13840523726942,1.13841083799601,"D Over L",9909.7365886093,12769.2117449316,16049.4313758865,19450.8922515926,10837.6481524667,13800.2709475031
"135","gene-ACX60_RS00700_ACX60_RS00700",0.192161147015595,0.807838852984405,0.842651364609367,0.842563018914901,"D Over L",1013.53838170813,876.569734397154,901.114253330507,864.94688599159,705.397091609638,781.432045343964
"136","gene-ACX60_RS00705_ACX60_RS00705",0.966568967160842,0.0334310328391577,0.871974713274266,0.871946428558939,"D Over L",2148.52145116531,2298.56063686365,2646.46769863733,2612.88930888631,1722.05822937367,1850.24402242157
"137","gene-ACX60_RS00710_dsbD",0.937436316528442,0.0625636834715583,0.823158038027257,0.82308534586207,"D Over L",1017.28667453989,1410.71339711168,1384.55227484115,1200.92946449876,945.245577390947,991.875617400881
"138","gene-ACX60_RS00715_ACX60_RS00715",0.954438555625325,0.045561444374675,1.07859489499739,1.07886428957476,"D Over L",100.45424789119,189.667135512835,167.070492727944,156.884427154173,164.390535198426,171.975392218556
"139","gene-ACX60_RS00720_ACX60_RS00720",0.455519420237152,0.544480579762848,0.431023081330506,0.430637005964663,"D Over L",1233.93800021567,636.666438667407,439.004379827683,380.410026904809,282.293582984182,331.882335860371
"140","gene-ACX60_RS00725_ACX60_RS00725",0.989421127448088,0.0105788725519117,1.01927752057286,1.01928160222405,"D Over L",2265.46818751625,2333.41838068763,2802.87411736136,2953.03696068076,2402.52724802289,2188.91486060636
"141","gene-ACX60_RS00730_ACX60_RS00730",0.841977326745239,0.158022673254761,1.27234539968529,1.27277273188519,"D Over L",284.120596647471,341.400843923102,373.242590136896,498.420436711045,343.603167832775,429.184202510343
"142","gene-ACX60_RS00735_xth",0.948618000271961,0.0513819997280394,1.15022406149994,1.15038926588464,"D Over L",551.748704835195,364.981082392265,508.320860853107,530.35266524685,565.934629371629,543.080185953334
"143","gene-ACX60_RS00740_pyrE",0.999999999999997,3.47671216885203e-15,1.16450188871897,1.16482125041289,"D Over L",266.128791055019,246.054662286921,295.03938077488,301.273634446509,320.696289977256,318.305331211538
"144","gene-ACX60_RS00745_ACX60_RS00745",1,5.6396012320437e-17,1.66549759892362,1.78633202906754,"D Over L",3.74829283176084,3.07568327858651,1.77734566731855,5.55343104970524,6.06358531469602,3.77139018023149
"145","gene-ACX60_RS00750_ACX60_RS00750",0.800639959317052,0.199360040682948,1.33809423597075,1.34150600396361,"D Over L",32.9849769194954,44.0847936597399,78.2032093620164,31.9322285358051,95.6699016318706,80.7077498569538
"146","gene-ACX60_RS00755_ACX60_RS00755",NA,NA,1.77174273584481,1.78070371668738,"D Over L",20.2407812915085,47.1604769383264,67.5391353581051,81.9131079831522,69.3943652681878,89.0048082534631
"147","gene-ACX60_RS00760_gshB",0.984991905925998,0.0150080940740021,1.0288363459501,1.02885827439118,"D Over L",721.171540830785,577.203228614734,762.48129127966,777.480346958733,654.193482285538,688.65584691027
"148","gene-ACX60_RS00765_murG",0.852779148062207,0.147220851937793,1.12483811407701,1.12493589083929,"D Over L",605.724121612551,646.918716262695,748.262525941111,801.08242891998,762.664286248433,687.147290838177
"149","gene-ACX60_RS00770_murC",0.939315552836416,0.0606844471635838,1.22425907904168,1.22434971365341,"D Over L",888.345401127318,1313.31675995644,1676.0369642814,1843.73910850214,1375.76013473436,1528.1673010298
"150","gene-ACX60_RS00775_ACX60_RS00775",0.982709022567593,0.0172909774324072,1.02594852383419,1.02595801810482,"D Over L",1170.21702207573,1447.62159645472,1665.37289027749,1534.13532748107,1444.48076830092,1415.7798736589
"151","gene-ACX60_RS00780_ACX60_RS00780",0.927970864825717,0.0720291351742832,1.10397019708533,1.10404743876184,"D Over L",574.988120392112,771.996502925213,762.48129127966,733.052898561091,834.07984662152,761.82081640676
"152","gene-ACX60_RS00785_ftsA",NA,NA,1.19832586866874,1.19838245220505,"D Over L",1841.16143896092,1750.06378551572,1901.75986403085,2108.91544112556,2232.07312750977,2241.7143231296
"153","gene-ACX60_RS00790_ftsZ",0.990407071312841,0.00959292868715941,1.02732832392849,1.02733073685152,"D Over L",4846.54263146676,6355.38688131925,6547.74143840155,6240.66814210626,6110.74653381033,5883.36868116112
"154","gene-ACX60_RS00795_lpxC",0.937364661600211,0.0626353383997891,0.753157570608565,0.752927991830652,"D Over L",865.105985570401,437.772253318813,382.129318473489,394.293604529072,383.353338229115,491.03500146614
"155","gene-ACX60_RS00800_ACX60_RS00800",0.920351665935945,0.0796483340640553,0.693034553812962,0.692768186308779,"D Over L",945.319452170083,510.56342424536,350.137096461755,377.633311379956,479.023239860986,394.487412852214
"156","gene-ACX60_RS00805_ACX60_RS00805",0.855419201628858,0.144580798371142,0.441105037772366,0.440903179983924,"D Over L",2595.3179567112,1055.9845923147,687.832773252281,646.97471729066,633.307799534918,632.839272242844
"157","gene-ACX60_RS00810_aceE",0.393944507373197,0.606055492626803,0.913413786961557,0.913410845171339,"D Over L",14733.7894630855,15347.6595601467,16045.8766845519,14622.1839538739,13859.3348342902,13651.6781744019
"158","gene-ACX60_RS00815_ACX60_RS00815",0.987804394453139,0.0121956055468612,0.869649178328009,0.869643466764394,"D Over L",9771.04975383415,14506.972797333,11488.7623935471,11531.6995747129,10032.5387690154,9540.10859991357
"159","gene-ACX60_RS00820_ACX60_RS00820",0.959308018164026,0.0406919818359742,0.664332867838572,0.659751160485225,"D Over L",38.9822454503127,42.0343381406823,33.7695676790525,13.8835776242631,31.6653899767459,30.1711214418519
"160","gene-ACX60_RS00825_ACX60_RS00825",0.959949122572339,0.0400508774276609,1.17364764485006,1.17434687011839,"D Over L",196.410544384268,86.1191318004222,106.640740039113,131.893987430499,163.716803496793,161.415499713908
"161","gene-ACX60_RS00830_ACX60_RS00830",0.763844951272045,0.236155048727955,1.51140164034977,1.51241918692584,"D Over L",289.368206611937,171.213035841316,327.031602786614,217.97216870093,496.540264103441,476.70371878126
"162","gene-ACX60_RS00835_ACX60_RS00835",0.838830923112382,0.161169076887618,1.14213341431566,1.14254542058489,"D Over L",159.677274633012,171.213035841316,209.726788743589,170.768004778436,217.615339627424,229.300522958074
"163","gene-ACX60_RS00840_ACX60_RS00840",0.183500025311033,0.816499974688967,1.419267997435,1.42310297298685,"D Over L",41.9808797157214,63.5641210907878,65.7617896907865,77.7480346958733,74.784218881251,91.267642361602
"164","gene-ACX60_RS00845_guaB",0.967719962709913,0.0322800372900867,0.885787239081763,0.885780126927275,"D Over L",9270.2778315109,8709.30981719746,7187.58587863623,9224.2489735604,5945.68226691027,7122.64749438519
"165","gene-ACX60_RS00850_glmM",0.989219250304767,0.0107807496952328,0.997246514021306,0.997246002356916,"D Over L",2086.29979015808,2926.0000256953,3421.39040958822,3215.43657777933,2539.968515156,2655.05868688297
"166","gene-ACX60_RS00855_pdxH",0.980997931048199,0.0190020689518013,1.0449655208061,1.04499575070497,"D Over L",665.696806920724,734.063075822646,931.329129674923,974.627149223269,722.914115852093,738.438197289325
"167","gene-ACX60_RS00860_recJ",1,1.14873911157551e-17,1.05642102238789,1.05651417824107,"D Over L",323.852500664136,291.164683706189,334.140985455888,310.992138783493,339.560777622977,352.247842833621
"168","gene-ACX60_RS00865_ACX60_RS00865",0.993334651168423,0.00666534883157655,1.20159537775161,1.20160338274292,"D Over L",7135.25023453993,15470.6868912901,16861.6783458511,22948.1654551445,10095.1958172672,14381.0650352587
"169","gene-ACX60_RS00870_prfB",NA,NA,1.34775975455518,1.34807683549752,"D Over L",609.472414444312,542.345484790754,566.973267874619,680.295303588891,795.003407926812,841.774288227668
"170","gene-ACX60_RS00875_ACX60_RS00875",1,7.14672046732773e-18,0.932896050803507,0.932572151877107,"D Over L",101.203906457543,109.699370269585,113.750122708387,106.903547706826,103.080950349832,92.7761984336946
"171","gene-ACX60_RS00880_ACX60_RS00880",0.999691228140565,0.000308771859434953,0.989047472402551,0.98902780039735,"D Over L",284.120596647471,280.912406110901,307.48080044611,319.322285358051,266.797753846625,276.820039228991
"172","gene-ACX60_RS00885_ACX60_RS00885",0.956905477283335,0.0430945227166653,1.0670646640952,1.06715652933817,"D Over L",313.357280735206,372.157676708967,458.555182168187,405.400466628482,390.090655245444,425.412812330112
"173","gene-ACX60_RS00890_ACX60_RS00890",0.662406070204002,0.337593929795998,1.24684594869087,1.24816142774355,"D Over L",72.7168809361602,100.472320433826,120.859505377662,97.1850433698416,134.072608624945,135.770046488334
"174","gene-ACX60_RS00895_ACX60_RS00895",0.355752453382632,0.644247546617368,0.825834274942157,0.825610060273679,"D Over L",386.074161671366,376.258587747083,455.00049083355,349.86615613143,336.865850816446,318.305331211538
"175","gene-ACX60_RS00900_ACX60_RS00900",1,1.33312682052211e-17,0.90298567816099,0.902743593888656,"D Over L",214.40234997672,189.667135512835,223.945554082138,184.651582402699,196.729656876804,185.552396867389
"176","gene-ACX60_RS00905_acs",0.984546005606771,0.0154539943932286,1.2896048406474,1.28965122265927,"D Over L",4231.07294849163,2962.90822503833,2591.36998295045,2540.69470524015,6180.14089907851,3898.86316832331
"177","gene-ACX60_RS00910_ACX60_RS00910",0.73619959599979,0.26380040400021,0.665919382074825,0.662939569523964,"D Over L",89.9590279622601,43.0595659002111,42.6562960156453,47.2041639224945,39.0764386947077,30.1711214418519
"178","gene-ACX60_RS00915_ACX60_RS00915",0.978620622426482,0.0213793775735181,1.1347815234491,1.13691426483574,"D Over L",34.4842940521997,30.7568327858651,33.7695676790525,23.6020819612473,44.4662923077708,44.5024041267315
"179","gene-ACX60_RS00920_sfnG",0.967269832115457,0.0327301678845427,0.847763071852762,0.846285033314944,"D Over L",66.7196124053429,50.2361602169129,44.4336416829639,49.9808794473471,39.0764386947077,47.5195162709167
"180","gene-ACX60_RS00925_msuE",1,4.93142230050926e-17,1.22697965290305,1.23104766662302,"D Over L",26.987708388678,26.6559217477497,33.7695676790525,31.9322285358051,35.7077801865433,39.9767359104538
"181","gene-ACX60_RS00930_ACX60_RS00930",0.908420288536018,0.0915797114639823,0.899670040235617,0.89960246000189,"D Over L",871.85291266757,747.391036696521,707.383575592785,673.35351477676,667.668116318196,752.015201938159
"182","gene-ACX60_RS00935_ACX60_RS00935",0.526384255371765,0.473615744628235,0.417093329750807,0.417029896784525,"D Over L",7603.03717994368,3769.76247178753,3028.59701711082,3071.047370487,1181.05167296246,1753.69643380764
"183","gene-ACX60_RS00940_ACX60_RS00940",0.800623769868683,0.199376230131317,0.863286927656256,0.863222679017251,"D Over L",1172.46599777479,1222.07148935837,940.215858011515,926.034627538348,1042.93667412772,909.659311471835
"184","gene-ACX60_RS00945_ACX60_RS00945",0.972442317591353,0.0275576824086469,1.55017778813167,1.55074612835032,"D Over L",973.806477691465,315.770149934881,227.500245416775,147.165922817189,1407.42552471111,798.026162136983
"185","gene-ACX60_RS00950_ACX60_RS00950",0.964731357894424,0.0352686421055762,1.98336794457783,1.98349315700769,"D Over L",5289.59084418089,3060.30486219357,3958.14880111842,2596.2290157372,13514.3842030542,8302.3383427616
"186","gene-ACX60_RS00955_ACX60_RS00955",NA,NA,0.592985761434373,0.591741021583913,"D Over L",146.183420438673,200.944640867652,165.293147060626,93.0199700825627,103.080950349832,107.107481118574
"187","gene-ACX60_RS00960_betT",0.0135223669008883,0.986477633099112,0.325632121898178,0.32558638556931,"D Over L",11103.9426848083,7489.28878335814,4514.45799498913,3890.17845031852,1331.29384242659,2302.0565660133
"188","gene-ACX60_RS00965_omp33-36",NA,NA,1.56418161093731,1.56420939598496,"D Over L",7323.41453469432,10926.8774610583,13571.8115156445,15635.6851204451,16417.4941053903,17723.2710129799
"189","gene-ACX60_RS00970_ACX60_RS00970",0.985960039920702,0.0140399600792975,1.02038880477956,1.0204484892387,"D Over L",164.175226031125,184.54099671519,186.621295068448,149.942638342041,192.687266667007,203.6550697325
"190","gene-ACX60_RS00975_uvrA",0.947762797227094,0.0522372027729059,0.876419753592774,0.876393662389778,"D Over L",2281.21101740964,2667.64263029403,2474.06516890743,2646.20989518454,1827.1603748284,2032.02502910873
"191","gene-ACX60_RS00980_ACX60_RS00980",0.124232822777576,0.875767177222424,1.50453410790494,1.50730387389578,"D Over L",68.2189295380472,123.02733114346,94.1993203678834,141.612491767484,159.674413286995,128.981544163917
"192","gene-ACX60_RS00985_ACX60_RS00985",0.945230252473109,0.0547697475268908,0.87462190001036,0.874512911035887,"D Over L",529.25894784463,674.599865769974,598.965489886353,676.130230301612,436.578142658114,463.880992168473
"193","gene-ACX60_RS00990_ACX60_RS00990",0.791540963457251,0.208459036542749,0.778244436960132,0.77606134793175,"D Over L",56.2243924764125,65.6145766098455,37.3242590136896,52.7575949721997,39.0764386947077,31.6796775139445
"194","gene-ACX60_RS00995_ACX60_RS00995",0.999999999999967,3.30318674296385e-14,0.624718334929892,0.621403778355426,"D Over L",57.7237096091169,64.5893488503166,55.0977156868752,34.7089440606577,37.055243589809,38.4681798383612
"195","gene-ACX60_RS01000_tenA",0.542474792357481,0.457525207642519,1.2544967087273,1.25541581518263,"D Over L",136.437859076094,125.077786662518,172.4025297299,192.981728977257,161.695608391894,190.078065083667
"196","gene-ACX60_RS01005_ACX60_RS01005",0.987767487865021,0.012232512134979,0.962024572412105,0.962009533433599,"D Over L",1318.64941821346,1229.24808367507,1409.43511418361,1310.60972773044,1188.46272168042,1307.91811450428
"197","gene-ACX60_RS01010_ACX60_RS01010",0.977703745817675,0.0222962541823253,1.0578468152729,1.05787609016906,"D Over L",656.700904124498,1325.61949307078,1114.39573340873,1001.00594670937,1166.90330722817,1108.03443495201
"198","gene-ACX60_RS01015_ssb",0.622168161089558,0.377831838910442,1.20026686283066,1.20030907701143,"D Over L",2025.57744628356,2387.75545194266,3021.48763444154,2833.6381931121,3182.70855851378,2907.74182895848
