"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","BlsAL1.genes.results","BlsAL2.genes.results","BlsAL3.genes.results","BlsAD1.genes.results","BlsAD2.genes.results","BlsAD3.genes.results"
"gene-ACX60_RS06385_ACX60_RS06385",326.68778429259,0.680165206117607,0.317772880723371,2.14041300368141,0.0323214045536156,0.289840588410964,390.048707704629,432.468537703358,382.071582549306,345.818892238359,181.279196347982,228.439789211904
"gene-ACX60_RS06390_ACX60_RS06390",564.880998781328,0.73637234118839,0.49646703823885,1.48322503705497,0.138014631296671,0.522431194311601,744.843012982108,734.786591311156,636.193611872798,766.634652672988,169.822890259076,337.005233589839
"gene-ACX60_RS06395_ACX60_RS06395",138.879571114629,1.06569017362944,0.357200475823502,2.98345115910769,0.00285017520800709,0.0961334796794168,225.778194267487,205.986199237855,129.726630353951,115.272964079453,66.0422351007518,90.4712036482788
"gene-ACX60_RS06400_ACX60_RS06400",91.4377939684795,1.37499177881528,0.640672451675286,2.14616966161075,0.0318594451085881,0.289840588410964,70.5088048542983,212.13504100615,111.955859072587,93.0516697990764,13.4780071634187,47.4973819153464
"gene-ACX60_RS06405_ACX60_RS06405",109.254980502234,0.311031357164212,0.329413649944186,0.944196930567118,0.345069023460167,0.732832192930266,91.5114275768552,160.894692937031,110.178781944451,106.939978724312,97.0416515766149,88.9633502541408
"gene-ACX60_RS06410_ACX60_RS06410",77.2111866011153,0.7703885515592,0.406519985242409,1.89508161843461,0.058081589483173,0.368495998673852,69.0086175169728,131.175291056943,90.6309335349517,79.1633608738411,39.7601211320853,53.5287954918983
"gene-ACX60_RS06415_ACX60_RS06415",36.9239103239317,0.975556949656777,0.400295145605216,2.43709413008696,0.0148058246862337,0.200880531175254,46.5058074570904,49.1907341463535,49.7581595878166,36.1096032056117,18.8692100287862,21.1099475179317
"gene-ACX60_RS06420_ACX60_RS06420",48.8816759683835,0.517371271830665,0.375772063429875,1.3768220742871,0.168567264319259,0.570634652941208,51.0063694690668,57.3891898374124,63.9747766129071,47.2202503458,26.9560143268375,46.7434552182774
"gene-ACX60_RS06425_ACX60_RS06425",203.735076859013,1.16701346351975,0.47496708615368,2.45704070353656,0.0140086813433295,0.195202050069792,311.28887249504,325.888613719592,206.140946863812,212.4911265561,57.2815304445296,109.319371075004
"gene-ACX60_RS06430_ACX60_RS06430",12.8741644416569,-0.304582661822088,0.59768833391498,-0.509601149192606,0.610330918606566,0.870693259833308,15.7519670419177,14.3472974593531,3.55415425627262,12.4994780327118,17.5214093124444,13.5706805472418
"gene-ACX60_RS06435_ACX60_RS06435",5.07007725834259,0.00659978096182807,0.807022510686634,0.00817793912119356,0.99347502136643,0.999500848782937,3.00037467465099,7.17364872967656,5.33123138440893,4.16649267757059,4.71730250719656,6.03141357655192
"gene-ACX60_RS06440_ACX60_RS06440",15.1408990952267,1.03251611343735,0.677305544106088,1.52444656982702,0.127397194294659,0.509049263096794,30.0037467465099,20.4961392276473,8.88538564068154,19.4436324953294,6.73900358170937,5.27748687948293
"gene-ACX60_RS06445_ACX60_RS06445",53.7540565061965,0.438336688891857,0.425578068560188,1.02997950616871,0.303019626046781,0.705540350834453,93.0116149141807,57.3891898374124,33.7644654345899,44.4425885607529,47.1730250719656,46.7434552182774
"gene-ACX60_RS06450_ACX60_RS06450",37.9166936800911,-0.221826319452005,0.438009031915741,-0.506442340884599,0.612546157235704,0.872406898762294,51.7564631377296,30.744208841471,21.3249255376357,36.1096032056117,49.8686265046493,37.6963348534495
"gene-ACX60_RS06455_gltS",1838.49267477377,-0.0258908334582409,0.385080733198496,-0.0672348191590646,0.946394766147261,0.99011011864629,1086.88572589232,1606.89731544755,2774.01739702078,2169.35385412175,1545.92742164413,1847.8743345161
"gene-ACX60_RS06460_ACX60_RS06460",55.0739181569238,0.210481172510827,0.370952798908428,0.567406886078749,0.570437772516567,0.856738225249322,75.0093668662748,39.9674714939122,62.1976994847708,49.997912130847,57.2815304445296,45.9895285212084
"gene-ACX60_RS06465_ACX60_RS06465",26.1145196325041,-0.174622240068217,0.423909724129717,-0.411932612366266,0.680388816394899,0.905793398418298,23.2529037285452,24.5953670731768,26.6561569220446,20.8324633878529,35.7167189830596,25.6335077003457
"gene-ACX60_RS06470_ACX60_RS06470",1.80038635067476,-0.14747009958475,1.47481956203507,-0.0999919606309396,0.920350707944565,NA,0.750093668662748,1.02480696138236,3.55415425627262,2.77766178504706,2.69560143268375,0
"gene-ACX60_RS06475_ACX60_RS06475",3.01445536663325,-0.532600622161169,1.11116674697543,-0.47931655947309,0.631713443392246,NA,0.750093668662748,2.04961392276473,5.33123138440893,1.38883089252353,4.04340214902562,4.52356018241394
"gene-ACX60_RS06480_csuAB",68.5896583507664,0.584870338523398,0.377376616317774,1.54983195363356,0.121181855410355,0.497548710097806,62.2577744990081,110.679151829295,72.8601622535887,70.8303755187,45.1513239974528,49.7591620065534
"gene-ACX60_RS06485_csuA",2.45360547566687,-0.337422010379471,1.1306209391154,-0.298439555385796,0.76536770290983,NA,1.5001873373255,3.0744208841471,1.77707712813631,4.16649267757059,2.69560143268375,1.50785339413798
"gene-ACX60_RS06490_csuB",0.759060238338859,-1.63549487603678,2.16997566409825,-0.753692727110108,0.45103375002267,NA,0,1.02480696138236,0,0,2.02170107451281,1.50785339413798
"gene-ACX60_RS06495_csuC",12.6585746892567,0.12506123664602,0.555688600620521,0.22505632922174,0.821935453696718,0.95412192100079,12.7515923672667,13.3224904979707,14.2166170250905,6.94415446261764,12.1302064470769,16.5863873355178
"gene-ACX60_RS06500_csuD",50.6655707437352,-0.00111727443395368,0.375039848568631,-0.00297908192480837,0.997623040042721,0.999500848782937,39.7549644391256,57.3891898374124,55.0893909722256,56.9420665934647,58.6293311608715,36.1884814593115
"gene-ACX60_RS06505_csuE",31.7660039998275,-0.102392851061009,0.377746011955155,-0.27106269244522,0.786342814827768,0.941054477955168,30.7538404151727,32.7938227642357,28.4332340501809,29.1654487429941,30.9994164758631,38.4502615505185
"gene-ACX60_RS06515_proP",184.203980960877,0.77571664998351,0.354734669761262,2.18675172208449,0.0287606535675024,0.278276672185298,320.289996518993,176.266797357767,199.032638351267,172.215030672918,108.497957665521,128.921465198797
"gene-ACX60_RS06520_ACX60_RS06520",109.510081648532,0.7672599032753,0.312049139024809,2.4587791066275,0.0139410365126905,0.195012406101938,135.766954027957,158.845079014267,117.287090456996,101.384655154218,65.3683347425809,78.408376495175
"gene-ACX60_RS06525_ACX60_RS06525",206.204429093692,-0.29306609909649,0.512624739029957,-0.571697143706057,0.567527169841721,0.85562292502162,60.7575871616826,272.598651727709,223.911718145175,191.658663168247,287.75545293899,200.544501420351
"gene-ACX60_RS06530_ACX60_RS06530",40.0385400370443,-0.352499986464821,0.366665339274543,-0.961367079752483,0.336367630671135,0.72176390352239,35.2544024271491,28.6945949187062,42.6498510752714,40.2760958831823,51.8903275791621,41.4659683387945
"gene-ACX60_RS06535_ACX60_RS06535",3.51169275301908,0.81285084381815,0.996117446357287,0.816019081676235,0.414489222203918,NA,4.50056201197649,4.09922784552946,5.33123138440893,0,3.36950179085468,3.76963348534495
"gene-ACX60_RS06540_ACX60_RS06540",340.007155145626,0.666107198170605,0.255185111262734,2.61029021197398,0.0090465440168966,0.165730849527816,393.799176047943,443.741414278564,412.281893727624,311.09811992527,219.017616405554,260.104710488802
"gene-ACX60_RS06545_ACX60_RS06545",156.041638063622,0.201854769439503,0.274776773792316,0.734613652579204,0.462574820907363,0.806393728786818,162.020232431154,168.068341666708,172.376481429222,113.884133186929,163.083886677367,156.81675299035
"gene-ACX60_RS06550_ACX60_RS06550",157.611163817601,0.36197797895338,0.255874146954846,1.41467195205641,0.157164701675606,0.547198594883337,193.524166514989,171.142762550855,167.045250044813,130.550103897212,152.975381304803,130.429318592935
"gene-ACX60_RS06555_ACX60_RS06555",810.275667646792,0.207965450253396,0.230073408632071,0.903909110965405,0.36604359763317,0.748233226046563,866.358187305474,905.929353862011,831.672095967792,858.297491579541,653.009447067638,746.3874300983
"gene-ACX60_RS06560_ACX60_RS06560",382.077048191797,0.108817232110157,0.348084146399557,0.312617604782404,0.754571201389448,0.932790896735499,324.79055853097,458.088711737917,405.173585215078,526.366908266417,262.147239328494,315.895286071907
"gene-ACX60_RS06565_ACX60_RS06565",32.952119311135,-0.31408958046827,0.47571867712595,-0.660242272525097,0.50909836880568,0.834015439409759,14.2517797045922,35.8682436483828,39.0956968189988,38.8872649906588,29.6516157595212,39.9581149446565
"gene-ACX60_RS06570_ACX60_RS06570",269.635851136321,1.33160480930098,0.518790503981201,2.56674861833869,0.0102657004109111,0.178119772995087,504.062945341366,461.163132622064,190.147252710585,259.7113769019,76.8246408314868,125.905758410521
"gene-ACX60_RS06575_yddG",85.6753065791162,0.934394058307696,0.362424310284011,2.57817710289761,0.00993230780337394,0.17612378375282,148.518546395224,108.629537906531,78.1913936379976,72.2192064112235,49.1947261464784,57.2984289772433
"gene-ACX60_RS06580_ACX60_RS06580",876.717695556886,0.899107455108888,0.334181868140385,2.69047348413046,0.00713507049744371,0.145482878108895,1412.42637809195,1134.46130625028,874.321947043064,826.354381051499,461.621745347092,551.120415557432
"gene-ACX60_RS06585_ACX60_RS06585",145.426201283994,1.50086269102706,0.404507730899397,3.71034365076284,0.000206978093388074,0.0219921594328042,318.039715513005,198.812550508179,126.172476097678,88.8851771215058,59.9771318772134,80.670156586382
"gene-ACX60_RS06590_ACX60_RS06590",63.388016513301,-0.0604187442931008,0.321148671845065,-0.188133252882482,0.850772194461259,0.966497547567727,63.0078681676708,52.2651550305006,71.0830851254523,72.2192064112235,66.7161354589227,55.0366488860363
"gene-ACX60_RS06595_ACX60_RS06595",37.3111139614393,-0.111778447547571,0.356581423932836,-0.313472435873789,0.753921759135946,0.932774641316979,32.2540277524982,39.9674714939122,35.5415425627262,38.8872649906588,41.7818222065981,35.4345547622425
"gene-ACX60_RS06600_ACX60_RS06600",455.232797267749,0.197066861107687,0.490737131234195,0.401573161199494,0.687998185152589,0.908826995915481,702.087673868332,560.569407876154,195.478484094994,255.544884224329,527.663980447843,490.052353094844
"gene-ACX60_RS06605_ACX60_RS06605",265.621654484814,-0.0379837897988357,0.492063743859971,-0.0771928236388109,0.938470150520374,0.988522574883362,99.7624579321455,446.815835162711,239.905412298402,298.598641892559,256.082136104956,252.565443518112
"gene-ACX60_RS06610_gloB",413.280358200804,0.252215473769073,0.248521989160683,1.01486180205166,0.31017170871979,0.710369388504825,407.300862083872,460.138325660682,479.810824596803,444.425885607529,332.906776936443,355.099474319494
"gene-ACX60_RS06615_ACX60_RS06615",325.619106252705,-0.185431697758994,0.320728879763321,-0.578157158456798,0.563158019895165,0.85470961726527,201.025103201616,342.28552510171,373.186196908625,305.542796355176,352.4498873234,379.225128625702
"gene-ACX60_RS06620_ACX60_RS06620",569.902124073299,-0.148625820348689,0.240845110793541,-0.617101255902572,0.537167940360689,0.846069640262072,498.812289660727,554.420566107859,570.441758131755,511.089768448658,686.030564618013,598.617797472778
"gene-ACX60_RS06625_ACX60_RS06625",1906.37784477665,0.000344635250110054,0.25243073303701,0.00136526660586739,0.998910675192207,0.999500848782937,1535.44173975264,1981.97666331349,2203.57563888902,2066.58036807501,1706.31570688881,1944.37695174093
"gene-ACX60_RS06630_purD",2442.80758683313,-0.345066233687783,0.23555677226951,-1.46489625563802,0.14294922455148,0.529132052724401,1893.98651337344,2342.70871372009,2221.34641017039,2338.79122300962,2954.37917022139,2905.63349050389
"gene-ACX60_RS06635_purH",2377.41068739447,-0.223171894719436,0.207516888187087,-1.0754396746651,0.282177926978114,0.686638380309681,2275.03409705411,1985.05108419764,2322.63980647416,2448.50886351898,2664.60201620788,2568.62825691405
"gene-ACX60_RS06640_fis",210.309870192187,-0.0216727350641963,0.389231966987762,-0.0556807685450916,0.955596120208753,0.992621087085086,294.78681178446,193.688515701267,136.834938866496,151.382567285065,206.213509600307,278.952877915526
"gene-ACX60_RS06645_ACX60_RS06645",183.437046448284,0.149399463582273,0.237965265639045,0.627820464390327,0.530121558517273,0.843194669320775,195.024353852314,191.638901778502,191.924329838721,174.992692457965,163.083886677367,183.958114084834
"gene-ACX60_RS06650_prmA",731.130895516375,-0.473908703604655,0.332034660475873,-1.42728684687751,0.153497230312545,0.541516621894403,519.814912383284,448.865449085476,870.767792786791,723.580895004758,876.070465622218,947.685858215721
"gene-ACX60_RS06655_ACX60_RS06655",2748.92759572543,2.17724136121701,0.656050154390162,3.31871175800711,0.000904337253964907,0.0553178499925313,8062.75684445588,3910.66336463511,1531.8404844535,1791.59185135535,328.189474429246,868.523555023477
"gene-ACX60_RS06660_mnmG",2006.01500849037,-0.567698623837617,0.266584453624107,-2.12952637004891,0.0332107355402295,0.2902345509165,1250.4061456608,1591.52521102681,2009.87423192217,2419.34341477599,2284.52221419948,2480.41883335698
"gene-ACX60_RS06670_ACX60_RS06670",1147.55380456667,0.660966430798907,0.355413480715169,1.8597112002305,0.0629263965557826,0.37983612151157,1293.91157844324,1704.25397677887,1217.29783277337,1262.44728130389,572.815304445296,834.596853655372
"gene-ACX60_RS06675_ACX60_RS06675",195.85717723406,0.748659127554378,0.351605687707198,2.12925772741717,0.0332329431585857,0.2902345509165,188.27351083435,324.86380675821,222.134641017039,188.8810013832,108.497957665521,142.492145746039
"gene-ACX60_RS06680_ACX60_RS06680",279.367412287884,0.657775217211295,0.362378854982459,1.81515893702775,0.069499488081787,0.393060965101301,373.546646994048,422.220468089534,227.465872401448,295.820980107512,173.192392049931,183.958114084834
"gene-ACX60_RS06685_ACX60_RS06685",343.929932448812,0.467348198944745,0.252296453166729,1.85237720577824,0.063971676143996,0.37983612151157,402.050206403233,432.468537703358,360.746657011671,341.652399560788,256.756036463127,269.905757550699
"gene-ACX60_RS06690_alr",236.680428741729,-0.279050489035581,0.327100864126487,-0.853102267952662,0.393602593845075,0.763948583445723,140.267516039934,219.308689735826,284.332340501809,262.489038686947,258.103837179469,255.581150306388
"gene-ACX60_RS06695_dnaB",406.122783525115,-0.195851790484126,0.2253603920919,-0.869060391074665,0.384814099878077,0.759144203142091,345.793181253527,374.054540904563,417.613125112033,419.426929542106,425.231126005861,454.617798332601
"gene-ACX60_RS06700_rplI",6894.2751519977,-1.4838723860425,0.493622341446433,-3.00608838265787,0.00264632067175933,0.0918324163882635,1464.18284122968,4328.78460487911,5103.76551200748,5891.42064608481,13254.272244506,11323.2250632792
"gene-ACX60_RS06705_rpsR",1065.83145221354,-1.18664584524674,0.446264239201751,-2.65906550650201,0.00783577261674725,0.152621408455628,308.288497820389,778.853290650597,867.213638530519,973.570455658993,1976.54975051536,1490.51308010539
"gene-ACX60_RS06710_rpsF",4005.52542948667,-0.716852466883836,0.401719027575307,-1.7844623173829,0.0743485727196832,0.406433557781881,1643.45522804008,3407.48314659636,4042.8504665101,3424.85698096302,5722.08794122942,5792.41881358105
"gene-ACX60_RS06715_cyoE",1493.88391346108,0.803736591487337,0.377775112376766,2.12755304718366,0.0333741586673172,0.2902345509165,2606.57549860305,2007.59683734805,1084.01704816315,840.242689976735,1280.41068052478,1144.46072615073
"gene-ACX60_RS06720_ACX60_RS06720",2969.033191168,0.404977077438409,0.278586079434396,1.45368741417597,0.146032989121819,0.531856156357669,3235.90408661109,4349.28074410676,2562.54521877256,2569.33715116853,2458.38850660758,2638.74343974147
"gene-ACX60_RS06725_cyoC",8355.86259458653,0.688448074720758,0.335551423295538,2.05169171377469,0.0401996325566674,0.309802204627926,13894.7351183087,10698.9846768319,6342.38827031849,6063.63567675773,6261.88212812434,6873.54969717798
"gene-ACX60_RS06730_cyoB",42254.2779369417,0.677337019667902,0.272336994174743,2.48712820570125,0.012877898109611,0.189402426559046,60758.3372553512,57469.1247804003,37755.780664384,32975.0118811861,30953.5912515075,33613.8217888209
"gene-ACX60_RS06735_cyoA",20185.2985282434,0.626255520724054,0.318312594311565,1.96742300466778,0.0491344643772362,0.344322877548438,33895.9827932009,22881.8898337454,16716.9645443783,15509.0745768102,15500.3821382897,16607.4972830357
